Year,Month,yobs,piobs,rrobs,idx_y,idx_pi,rstar_lw,ybar_lw,gg_home,yobs_int,piobs_int,rrobs_int,idx_y_int,idx_pi_int,rstar_lw_int,ybar_lw_int,gg_home_int,gg_home_f,yobs_us,piobs_us,rrobs_us,idx_y_us,idx_pi_us,rstar_lw_us,ybar_lw_us,gg_foreign
1986,6,317.942016601562,11.3083801269531,-0.394343197345734,0,0,-3.62867918901131,318.282308101488,0.923458070390541,317.942016601562,11.3083801269531,-0.394343197345734,0,0,-1.70627240631739,319.504914031823,0.999442224434495,0.210102549169973,376.153137207031,2.7332067489624,2.98780250549316,0,0,1.62589935160827,381.19785353943,0.962974078440942
1986,9,319.276306152344,23.8403606414795,2.16711163520813,0,0,-3.68782748680357,319.524780057833,0.966441670564851,319.276306152344,23.8403606414795,2.16711163520813,0,0,-1.68284469044552,320.756275986745,1.05777415849783,0.207592592328539,377.105529785156,2.73782539367676,2.52733969688416,0,0,1.60755187867468,382.072828113647,0.951470061065356
1986,12,321.430084228516,10.786642074585,-0.223707139492035,0,0,-3.77044565051789,321.352296157463,1.00392143252255,321.430084228516,10.786642074585,-0.223707139492035,0,0,-1.69866086959408,322.334127113012,1.10828295801396,0.204883469998168,377.640594482422,3.2439911365509,2.86057806015015,0,0,1.58858709532233,382.845620140183,0.939053198015482
1987,3,322.888000488281,19.7937393188477,-3.15114665031433,0,0,-3.89481399095718,322.860474613905,1.01815279872665,322.888000488281,19.7937393188477,-3.15114665031433,0,0,-1.77472930944195,323.811545438873,1.1304624919103,0.203638617115733,378.379974365234,2.52525949478149,2.98551058769226,0,0,1.5770127257111,383.653440930867,0.933347598240547
1987,6,323.824493408203,16.3993625640869,-4.27177000045776,0,0,-4.03435286915671,324.004998657745,1.02085894032397,323.824493408203,16.3993625640869,-4.27177000045776,0,0,-1.87918733626201,325.094687215148,1.13523372861004,0.203058066078599,379.452514648438,3.864830493927,3.49997115135193,0,0,1.56845542406963,384.522676597734,0.93068672809794
1987,9,325.610168457031,7.0422101020813,-6.71688747406006,0,0,-4.1786511989042,325.626253821202,1.02394493331871,325.610168457031,7.0422101020813,-6.71688747406006,0,0,-1.9983817527214,326.601471521266,1.13761059089392,0.201999868157741,380.315185546875,3.5671124458313,3.98520374298096,0,0,1.55757526227196,385.328402766095,0.925836633838391
1987,12,326.084899902344,15.9719295501709,-5.54300737380981,0,0,-4.33291332602846,326.395026458834,1.01244998572573,326.084899902344,15.9719295501709,-5.54300737380981,0,0,-2.13145054921508,327.657751023399,1.12202241205019,0.201381382185863,382.017486572266,4.0448203086853,3.79432988166809,0,0,1.54774314513454,386.329453033014,0.923001894511566
1988,3,327.305389404297,27.336519241333,-2.2670841217041,0,1,-4.46007159683685,327.702906984635,1.0142661106175,327.305389404297,27.336519241333,-2.2670841217041,0,1,-2.23457055799823,328.987097507314,1.12203076019588,0.197813532569353,382.533386230469,3.84122228622437,3.36179256439209,0,0,1.52385886772217,387.068053651034,0.906649181467162
1988,6,327.581329345703,20.2177810668945,-3.71391201019287,0,0,-4.57697663649861,328.477104142781,1.01188197487253,327.581329345703,20.2177810668945,-3.71391201019287,0,0,-2.32494240168987,330.066800356306,1.11700573645479,0.195709264638393,383.838928222656,4.81877994537354,3.60614967346191,0,0,1.50647550338717,387.992320567691,0.897004579440131
1988,9,328.748870849609,13.2941999435425,-5.12131786346436,0,0,-4.6692727504166,329.858662289154,1.02249874959076,328.748870849609,13.2941999435425,-5.12131786346436,0,0,-2.39388774264642,331.457534703874,1.1249225575932,0.191607218282689,384.423065185547,4.580726146698,4.09573554992676,0,0,1.47954434994455,388.727048010506,0.878203454348067
