Matlab Date,Year,Month,ii Rate,CPI Level,Real GDP Level,Population
736145,2015,6,3.41666686945358,67.4029978825254,111891.908457535,16.0555592285836
736237,2015,9,3.25000048186579,67.9826796400654,114336.850641292,16.1390830240511
736329,2015,12,3.00000101034902,68.6356545167566,114582.603873795,16.2222515689612
736420,2016,3,3.00000100682429,69.7183934590332,113798.220204678,16.3047371556065
736511,2016,6,3.00000103368521,70.2980752281219,116018.297285827,16.3867663198779
736603,2016,9,3.00000101820104,71.1376143303685,116583.628604901,16.46966821002
736695,2016,12,3.00000101061362,71.7606056630319,118421.250332656,16.5523260930271
736785,2017,3,3.00000102665625,72.453558593585,119208.156300044,16.6340757302859
736876,2017,6,3.00000102444205,73.1998155812769,118870.539073529,16.7156691723177
736968,2017,9,3.00000100274425,74.5257543293408,120138.351710327,16.7986566797048
737060,2017,12,2.83333464047189,75.2486907908261,120875.966239074,16.8819623869639
737150,2018,3,2.75000146119732,75.5951672676855,122479.143474196,16.9654668794546
737241,2018,6,2.75000143850521,76.0782354027165,123970.490895827,17.0501449012673
737333,2018,9,2.75000138421731,77.1376537965052,124242.832645871,17.1363951528947
737425,2018,12,2.75000131867427,77.700678042676,124699.246701617,17.2216996750066
737515,2019,3,2.75000129410844,78.8034060303011,127152.120064931,17.3046688816279
737606,2019,6,2.75000150955092,79.6529396470886,128735.711958417,17.3864602304363
737698,2019,9,2.75000156637426,79.4996904291766,129193.68609034,17.4691231229985
737790,2019,12,2.75000151177113,79.89947095895,130192.803820421,17.5520441777037
737881,2020,3,2.50000198051715,80.0593832010905,128291.120882176,17.6357414165654
737972,2020,6,1.91666973016352,81.26538778769,116871.982987218,17.7198004830711
738064,2020,9,1.75000327509913,82.6779456460507,127279.064333866,17.8053604064306
738156,2020,12,1.75000312510543,84.0638514833958,133418.074598645,17.891182741063
738246,2021,3,1.75000304567775,84.6168812530098,134220.58065623,17.9766242498817
738337,2021,6,1.75000300823217,85.1299329177866,135018.663081434,18.0626168184728
738429,2021,9,1.75000291472607,85.7429297091808,137562.779261928,18.15042783071
738521,2021,12,1.7500028657315,86.5624797982015,139966.076139308,18.2384714725751
738611,2022,3,1.7500028579671,87.4419970032765,140464.910232757,18.3260888726595
738702,2022,6,2.00000231705297,90.2337976908404,141426.698162027,18.4142361130264
738794,2022,9,2.66666759438968,93.2454776589512,142942.382818337,18.5042119489518
738886,2022,12,3.49999907074368,94.706022843786,144874.847792488,18.5943909454151
738976,2023,3,4.49999722167424,95.7500000716151,146284.956419179,18.6840992217958
739067,2023,6,4.99999624467417,96.2233333861416,147271.14680643,18.7743161189693
739159,2023,9,4.99999630712629,97.5600000147187,148644.847698445,18.8663705133933
739251,2023,12,4.9999964239013,98.9733333513455,147738.52866062,18.9585989118203
739342,2024,3,4.99999664124851,99.0500000546893,150545.289891071,19.0509898069651
739433,2024,6,4.99999688581745,99.6633333694847,152619.117993393,19.1435341892802
739525,2024,9,4.9166639349516,100.473333332567,153794.693584644,19.2375862168558
739617,2024,12,4.58333148411133,100.46666667985,154511.853521976,19.3317833258594
739707,2025,3,4.4999984115331,100.883333366169,156522.865196721,19.4254234557392
739798,2025,6,4.49999843759433,101.310000016797,158701.897209701,19.5195297092968
739890,2025,9,4.24999897686837,101.743333316607,160282.458830882,19.615487528649
739982,2025,12,3.83333317394323,102.019999993623,NaN,19.7115618988606
740072,2026,3,NaN,NaN,NaN,19.7764349806062
